id,time,TRMSE_corr,area_corr,CLength_corr,TRMSE_Rank_corr,area_Rank_corr,CLength_Rank_corr
2354,30,-0.73322271828949537,-0.25068188443269779,0.42827171449211171,0.90909090909090906,0.25174825174825177,0.80419580419580416
2355,30,-0.30972365203480234,-0.26691980498795465,0.24613891422690873,0.52380952380952384,0.2857142857142857,0.73809523809523814
2356,30,-0.57663215833561998,-0.56759403208782166,0.61392358681103321,0.55000000000000004,0.75,0.90000000000000002
2357,30,-0.4497822440417002,-0.20194909106166242,0.21566086943365267,0.41208791208791207,0.39560439560439559,0.59890109890109888
2358,30,-0.12747775770870615,-0.27655276595619199,0.27359819137515645,0.13846153846153847,0.18241758241758241,0.5956043956043956
2359,30,-0.45229554664942967,-0.33006817213044137,0.32629045154724423,0.50303030303030305,0.68484848484848482,1.0
2360,30,0.6402601708266733,-0.2983968031171646,2.0780772495394983e-16,-0.6785714285714286,0.035714285714285712,1.0
2361,30,-0.47981001508214288,-0.44020470397516137,0.43471144045452331,0.4147058823529412,0.57352941176470584,0.62058823529411766
2362,30,-0.28670304267249619,-0.1504870002578868,nan,-0.085714285714285715,0.028571428571428571,1.0
2363,30,-0.42412124019140035,-0.28080467602880943,0.45154843906989572,0.59999999999999998,0.80000000000000004,1.0
2364,30,-0.34470563076903837,-0.32423256401743572,-3.2034065502533678e-17,0.89090909090909087,0.62424242424242427,1.0
2365,30,-0.29148392302331966,-0.18436741532151474,nan,0.085714285714285715,0.25714285714285712,1.0
2366,30,-0.4051885495873343,-0.43922353046362939,0.28164529927888088,0.72142857142857142,0.35357142857142859,0.41785714285714287
2367,30,-0.4188645363701799,-0.52673394076543167,0.47584836947237963,0.59642857142857142,0.7678571428571429,0.72499999999999998
2368,30,-0.077342100774229483,-0.35222645333369118,0.24376767251923595,0.071428571428571425,0.10714285714285714,0.35714285714285715
2369,30,-0.27188800792869705,-0.33424685605099552,2.2313678285346912e-17,0.31818181818181818,0.46363636363636362,1.0
2370,30,-0.35698200195638446,-0.318554973424854,nan,0.43333333333333335,0.41666666666666669,1.0
2371,30,-0.87519472210573257,-0.43188502766554515,0.095549126294204603,0.90209790209790208,0.65034965034965031,0.53146853146853146
2372,30,0.015645375186881982,-0.14360415229397988,-0.077104473881134686,-0.041176470588235294,0.2323529411764706,0.35294117647058826
2373,30,-0.15208974986129362,-0.14731881465572133,0.19771320100624235,-0.25874125874125875,0.24475524475524477,0.83916083916083917
2374,30,0.16617266203801079,0.15408434205189675,-0.19947015940073015,-0.32500000000000001,-0.21071428571428572,0.1357142857142857
2375,30,-0.16450793944792072,-0.33795189613098586,0.241775875649859,0.11867905056759546,0.37667698658410731,0.37874097007223945
2376,30,-0.53579937091512608,0.51469352645423216,nan,0.5,-0.5,1.0
2377,30,-0.66546583180214169,-0.37433932323686625,0.21510685694915954,0.43406593406593408,0.36263736263736263,0.65934065934065933
2378,30,-0.73754943990753807,-0.19815572216194463,0.91184179583655067,0.8571428571428571,-0.17857142857142858,0.9642857142857143
2379,30,0.17396976644434417,0.20731332885353709,-0.21822565152801326,-0.125,-0.082142857142857142,0.38571428571428573
2380,30,-0.087659725716331752,0.26414234803689668,-0.37487930493432309,-0.30392156862745096,-0.50735294117647056,-0.24264705882352941
2381,30,0.58337331496319167,0.1730760605328765,2.7105381775740034e-17,-0.42857142857142855,-0.20000000000000001,1.0
2382,30,-0.12303767851337208,0.71311595193010135,-1.1013090672321556e-16,0.37142857142857144,-0.88571428571428568,1.0
2383,30,-0.26217533916876884,-0.32008007734845123,1.1993521414731426e-16,0.31468531468531469,0.56643356643356646,1.0
2384,30,0.57627894101117572,-0.41144049058085758,0.34164003323438769,-0.46703296703296704,0.30219780219780218,0.35714285714285715
2385,30,-0.47051570791825109,-0.35282492228775469,0.57642961082013733,0.26190476190476192,0.11904761904761904,0.8571428571428571
2386,30,-0.48109787342617122,-0.33919766669202583,0.3747607014684004,0.55005159958720329,0.6470588235294118,0.70278637770897834
2387,30,0.13544321216628968,0.058284353764317634,nan,-0.11904761904761904,0.11904761904761904,1.0
2388,30,-0.69551490092946866,-0.55272887537831161,0.53362883632814484,0.29999999999999999,0.59999999999999998,0.69999999999999996
2389,30,-0.44933634674676892,0.42935002983216564,-0.41392327625668385,0.4647092038396386,-0.16318464144551101,0.30434782608695654
2390,30,-0.0062772010902142766,-0.11632543811669138,0.12263066759360282,0.22549019607843138,0.25,0.37990196078431371
2391,30,-0.25646397897779682,-0.4245912322914106,0.28296089083024989,0.82857142857142863,0.94285714285714284,1.0
2392,30,-0.57359773127114344,-0.34189947035058887,0.53708150086612083,0.45454545454545453,0.67272727272727273,0.73333333333333328
2393,30,0.416761345487563,0.33833127347572817,-0.31055258316110329,-0.21212121212121213,-0.26060606060606062,-0.0060606060606060606
2394,30,0.38921823966493035,0.082300981301110021,-0.43178400981747977,-0.23333333333333334,0.066666666666666666,0.033333333333333333
2395,30,0.2350401982968805,0.75967410974217042,-0.51640922432467451,-0.23823529411764705,-0.18823529411764706,-0.023529411764705882
2396,30,-0.84864612876141454,-0.025780690294957231,-0.0062102159218809993,0.80000000000000004,0.5,0.5
2397,30,-0.45239714687242355,-0.54070545466695574,nan,-0.20000000000000001,-0.20000000000000001,1.0
2398,30,-0.34646075112324048,-0.43393368620345202,0.39534808878334687,0.59999999999999998,0.6333333333333333,0.78333333333333333
2399,30,0.067100496237187043,0.016250647018656653,0.033681250466033576,-0.093911248710010317,0.013415892672858616,0.25283797729618163
2400,30,-0.093959804724842722,-0.46853977287676901,0.26148937046790538,-0.23076923076923078,0.61538461538461542,0.61538461538461542
2401,30,-0.25751034799933464,-0.10129618204282674,-0.41725991568743698,0.090909090909090912,-0.46666666666666667,-0.32121212121212123
2402,30,0.3127334324332135,0.46390643050991864,-0.19676076491410943,-0.17352941176470588,-0.27941176470588236,0.42941176470588233
2403,30,-0.38543621073137507,-0.38201009770704636,-2.0625231865323768e-16,0.39411764705882352,0.61176470588235299,1.0
2404,30,-0.4885628556531259,-0.40057262493783008,0.4547133821936612,0.58823529411764708,0.38970588235294118,0.58823529411764708
2405,30,-0.56882833308737857,-0.38078136412495595,0.34181398603104357,0.51818181818181819,0.69090909090909092,0.80000000000000004
2406,30,-0.18284858709272428,-0.31719775070205136,-1.6700236803372622e-16,0.1888111888111888,0.38461538461538464,1.0
2407,30,-0.2814702961505805,-0.38711487242639103,-2.2431527956102138e-17,0.083333333333333329,0.18333333333333332,1.0
2408,30,-0.31961954794172637,0.01347919917995956,-0.040964528650329096,0.28235294117647058,-0.064705882352941183,0.36176470588235293
2409,30,0.51018654256324014,-0.36186285072365293,0.43028917383452364,-0.69999999999999996,-0.29999999999999999,0.69999999999999996
2410,30,-0.86974100797920961,-0.44594788397349566,0.92611590962594859,1.0,0.59999999999999998,1.0
2411,30,0.031186212756698719,-0.1630061169982682,0.09097530451976503,0.26060606060606062,0.26060606060606062,0.17575757575757575
2412,30,-0.481932326225395,-0.08903881432846758,-0.088896104482969307,0.94405594405594406,0.17482517482517482,-0.090909090909090912
2413,30,-0.75596456235883269,-0.23141941914117312,0.12674037160066393,0.42857142857142855,0.5,0.7142857142857143
2414,30,0.19856829258390415,-0.16262416047968337,-0.12429974636147882,-0.20000000000000001,-0.099248120300751877,-0.29924812030075187
2415,30,-0.42992002815554675,-0.042190140962248865,0.11154293638817031,0.51470588235294112,-0.1588235294117647,0.68823529411764706
2416,30,-0.54891937951221004,-0.27561470206112199,0.99915901821502462,0.77142857142857146,0.14285714285714285,1.0
2417,30,-0.30585441119186868,-0.27333617280098976,0.31876678883832565,0.82857142857142863,-0.48571428571428571,0.42857142857142855
2418,30,-0.64347831436515379,-0.64296677268460456,0.0,0.65714285714285714,0.77142857142857146,1.0
2419,30,0.11793471911450508,0.22439172458589435,0.02678787076677271,0.10000000000000001,-0.0088235294117647058,0.35588235294117648
2420,30,-0.8198889458351416,-0.24957749612702079,0.22906868423141236,0.42857142857142855,0.32142857142857145,0.4642857142857143
2421,30,-0.40716561229255682,-0.59597564028539585,0.61457563764277201,0.59999999999999998,0.90000000000000002,0.90000000000000002
2422,30,0.44625846805240688,-0.1491069057998505,0.14985646980928827,-0.63636363636363635,0.11515151515151516,0.62424242424242427
2423,30,0.013725450528492202,-0.25548316224365475,0.45913498486533461,-0.076470588235294124,0.19117647058823528,0.50588235294117645
2424,30,-0.40704614721489218,-0.36349558741335697,0.36826635842883004,0.76223776223776218,0.36363636363636365,0.55944055944055948
2425,30,-0.19472269417593163,-0.26690576955217893,0.62045946311092526,0.79720279720279719,0.83916083916083917,0.84615384615384615
2426,30,0.18584045309567065,-0.1105107866219788,0.051292510494650681,-0.12105263157894737,-0.16666666666666666,0.3298245614035088
2427,30,-0.69070064099995565,-0.45169633694329686,0.22321885365189037,0.7142857142857143,0.7142857142857143,0.6428571428571429
2428,30,-0.087310588010086981,-0.11466312559287459,0.23803034896865474,0.3098901098901099,0.17362637362637362,0.7142857142857143
2429,30,0.038072745365652215,-0.0031181271114622653,-0.45559606529757668,-0.5,-0.6428571428571429,0.023809523809523808
2430,30,-0.31094862590804084,-0.49491229501407791,0.59564604938517807,0.42857142857142855,0.6428571428571429,0.7857142857142857
2431,30,-0.33729445611158043,0.39380962558945087,0.05942314053289921,0.34642857142857142,-0.24642857142857144,0.43571428571428572
2432,30,0.20281851956584654,-0.30536664418574005,0.29029998705498855,-0.38181818181818183,0.26060606060606062,0.68484848484848482
2433,30,-0.32425336786551667,-0.52350493029008904,0.49488015856298834,0.21428571428571427,0.6785714285714286,0.8214285714285714
2434,30,-0.026896966741110206,-0.24293080926836946,0.2389518404643286,0.23426212590299278,0.34571723426212592,0.43034055727554177
2435,30,-0.42786886493511495,-0.41035419272718382,-0.0093360675211373659,0.39160839160839161,0.45454545454545453,0.5174825174825175
2436,30,-0.067760540844580178,-0.082075717780329766,0.26083266744147438,0.027472527472527472,0.049450549450549448,0.34065934065934067
2437,30,-0.66595063008662247,-0.50342202049866258,0.51024166082700961,0.8545454545454545,0.60909090909090913,0.97272727272727277
2438,30,-0.51373700847361858,-0.32999427011423382,nan,0.90000000000000002,0.20000000000000001,1.0
2439,30,-0.59440557834525642,-0.5846390820475672,-0.052629254167635843,0.18333333333333332,0.18333333333333332,0.40000000000000002
2440,30,-0.28553748031885295,0.5121478773194823,0.18617343983215226,0.39285714285714285,-0.32142857142857145,0.6428571428571429
2441,30,0.46118064700533873,-0.29260610463032555,nan,-0.33333333333333331,-0.40476190476190477,1.0
2444,30,-0.48661074905420637,-0.098818869234919018,0.092222077762738414,0.78333333333333333,-0.26666666666666666,0.53333333333333333
2445,30,-0.2955615820391625,-0.31311787889556048,0.28110671244769864,0.31269349845201239,0.44685242518059853,0.53353973168214652
2446,30,-0.37451606711900715,-0.27069694500297364,0.55853956592485532,0.48571428571428571,0.37142857142857144,0.82857142857142863
2447,30,-0.48670209422445404,-0.34038104857202039,-5.4383757744293616e-17,0.45494505494505494,0.29230769230769232,1.0
2448,30,-0.54679410914579241,-0.54643669487629154,0.77393627996112868,0.90000000000000002,0.29999999999999999,0.80000000000000004
2449,30,0.044110263585141925,-0.37064298330571283,0.36893159812136211,0.29901960784313725,0.30392156862745096,0.50490196078431371
2450,30,-0.27321891084465511,-0.30268501718553259,2.0561751618171985e-16,0.083333333333333329,0.066666666666666666,1.0
2451,30,-0.8218570308453238,-0.44521903889307396,0.34229099997336448,0.73626373626373631,0.64835164835164838,0.97252747252747251
2452,30,-0.52357836579102646,0.012226889840510843,-0.02276275957677,0.52941176470588236,0.044117647058823532,0.42401960784313725
2453,30,0.052707400293483253,0.0026284335694049549,0.13625866491441177,-0.16315789473684211,-0.068421052631578952,0.19122807017543861
2454,30,0.29169264103502845,0.19476895670910996,0.10346898884357818,-0.30294117647058821,0.11764705882352941,0.40588235294117647
2455,30,0.14148757439623244,-0.44000942743324367,-8.5887616748116949e-17,-0.14285714285714285,0.6071428571428571,1.0
2456,30,-0.43766201274886085,-0.1141850527266171,-0.0096217019356026993,0.39112487100103199,-0.011351909184726523,0.26728586171310631
2457,30,-0.33354597793082141,0.029473905755640056,-0.14987312606176298,-0.054545454545454543,0.10909090909090909,0.018181818181818181
2458,30,-0.65640319321782115,-0.5035052657422624,nan,1.0,0.80000000000000004,1.0
2459,30,0.099643466588115112,0.013467935339151377,-0.13996546172173197,-0.17272727272727273,-0.018181818181818181,0.46363636363636362
2460,30,-0.13074431805845826,-0.13449560857907161,-0.27050790521762264,-0.10695652173913044,0.041739130434782612,0.11739130434782609
2461,60,-0.34015835785717136,-0.34351769797139431,0.34274634754076938,0.37647058823529411,0.29117647058823531,0.6588235294117647
2462,60,-0.30436905967590311,-0.42062367656702992,0.65331112057849583,0.66666666666666663,0.90476190476190477,0.97619047619047616
2463,60,-0.048019613644587962,-0.43267744252794993,0.25331074278254029,-0.25,0.59999999999999998,0.43333333333333335
2464,60,-0.14674226609827046,-0.28230454799535143,0.35069236563455497,0.43956043956043955,0.43956043956043955,0.76373626373626369
2465,60,-0.29474087625329942,-0.31708508835905302,0.27552454958865502,0.69999999999999996,0.69999999999999996,1.0
2466,60,-0.6176707001582441,-0.63061627632268835,0.64961630808624382,0.38181818181818183,0.47878787878787876,0.62424242424242427
2467,60,0.38591211374097928,-0.46049416264347298,0.463033845617766,-0.63736263736263732,0.31318681318681318,0.80769230769230771
2468,60,-0.10378420986917755,-0.2241959169340251,0.40541909661186387,-0.24848484848484848,0.10303030303030303,0.22424242424242424
2469,60,-0.24020493141166085,-0.22480344417906073,0.2145455009300539,0.15384615384615385,0.53296703296703296,0.73076923076923073
2471,60,-0.43624364938073112,-0.39869933915995026,0.46034312003358013,0.63186813186813184,0.64835164835164838,0.75274725274725274
2472,60,-0.33074527085194749,-0.25159756207610545,0.18928354628756486,0.21353383458646616,0.082706766917293228,0.46766917293233085
2473,60,-0.93640547999779467,-0.37233777436193133,0.99999999999999956,0.10714285714285714,-0.10714285714285714,1.0
2474,60,-0.4481632089310626,-0.31077203459915936,0.37946488926368732,0.75,0.31785714285714284,0.77857142857142858
2475,60,0.28971694921506813,-0.055164386957798364,0.18147943863707269,-0.47272727272727272,0.018181818181818181,0.32727272727272727
2476,60,0.026581609264501104,0.069253761790509072,0.27170360130657006,0.10000000000000001,0.016666666666666666,0.5
2477,60,-0.68611075143485911,-0.81078516602847217,0.67630819389593455,0.82857142857142863,0.59999999999999998,0.65714285714285714
2478,60,-0.98699522797672268,-0.73585925186578072,1.0,1.0,0.5,1.0
2479,60,-0.47194134773374968,-0.97189588425943418,nan,0.80000000000000004,0.80000000000000004,1.0
2480,60,0.54559906619791831,-0.21999018595338393,0.27745666461101159,-0.64411764705882357,0.11764705882352941,0.17058823529411765
2481,60,-0.41088545588465236,-0.25967351243218612,0.39959909754955658,0.91666666666666663,0.90000000000000002,0.98333333333333328
2482,60,-0.20728303877516485,-0.17940238534773098,0.19455932942402371,0.29774436090225564,0.29022556390977444,0.43909774436090226
2484,60,-0.36314505855498669,-0.17770112204421101,-0.3773242111008584,0.6223776223776224,-0.47552447552447552,-0.41958041958041958
2485,60,-0.56911936761332382,-0.5874837076818562,0.92259059304925484,0.82857142857142863,0.88571428571428568,1.0
2486,60,-0.71241180044515096,-0.44522809690489301,0.83179122651666171,0.6428571428571429,-0.071428571428571425,0.73809523809523814
2487,60,-0.88479803016315595,-0.25771278893751842,0.90218470426916464,1.0,0.38095238095238093,1.0
2488,60,-0.97450362100980636,-0.97995433158009981,0.97507242118737736,0.48571428571428571,0.25714285714285712,0.94285714285714284
2489,60,-0.29368962318099523,-0.26596620740770588,0.3081464171609099,0.31318681318681318,0.56593406593406592,0.75824175824175821
2491,60,-0.61783487360502432,0.48534096773373919,-0.65424907073513527,0.63636363636363635,-0.36969696969696969,-0.090909090909090912
2492,60,-0.23179985236510353,-0.15990362237484454,0.16440816754714743,0.2857142857142857,0.23809523809523808,1.0
2493,60,-0.51776149590021314,-0.037293020908764116,-0.022301697278255584,0.61538461538461542,0.1888111888111888,0.16783216783216784
2494,60,-0.54761398448137677,-0.63762865099214217,0.56062948001239221,0.90000000000000002,0.5,0.90000000000000002
2495,60,-0.4452745438571955,-0.49579044589341553,0.55295821070614659,0.77142857142857146,0.14285714285714285,0.77142857142857146
2496,60,-0.18347961413476502,0.78505719399436247,-0.37057194697509827,-0.20000000000000001,-0.80909090909090908,-0.16363636363636364
2497,60,0.075289036110814445,0.43762526699162096,-0.3495895136352587,-0.32142857142857145,-0.75,-0.47142857142857142
2498,60,-0.55889355016754838,-0.018359676429781532,0.74583351354233018,0.40000000000000002,0.20000000000000001,0.80000000000000004
2499,60,-0.39329462213422983,-0.15993322380746447,-0.071896565727907744,0.63636363636363635,0.28484848484848485,0.20000000000000001
2500,60,-0.48015934489747547,0.37181150953759923,0.19902865921651494,0.69999999999999996,-0.20000000000000001,0.20000000000000001
2501,60,0.22257626762951341,-0.3034381759056653,0.3834610682180713,0.10000000000000001,0.20000000000000001,0.5
2502,60,0.24197269802153037,-0.60105396518697596,-6.6458385043447433e-17,-0.66666666666666663,0.80952380952380953,1.0
2503,60,0.15655286412306366,-0.062093457948109589,-0.30957684029490939,-0.087912087912087919,0.22527472527472528,0.50549450549450547
2504,60,-0.19921514069765134,-0.046765867177958713,-0.11354148201203981,0.22377622377622378,0.53146853146853146,0.069930069930069935
2505,60,-0.055935373554723521,0.041269032096640207,0.017678838440296794,-0.25274725274725274,0.081318681318681321,0.13846153846153847
2506,60,-0.40131778875886981,-0.1311012821415348,0.26531415511345685,0.65714285714285714,0.65714285714285714,0.82857142857142863
2507,60,-0.9990072156618347,-0.93584431967251258,1.0,-0.035714285714285712,0.6071428571428571,1.0
2508,60,0.15810920534399051,-0.40001349251007468,0.41461074293421984,0.049450549450549448,0.45054945054945056,0.60989010989010994
2509,60,-0.40740284592948706,-0.47520569883258268,0.24553441312205085,0.51764705882352946,0.67647058823529416,0.46470588235294119
2510,60,0.0064050330561750126,-0.24967112685976917,0.5369230241040176,-0.11904761904761904,-0.047619047619047616,0.40476190476190477
2511,60,-0.55116706138829774,-0.69789478300319829,0.52843640867098285,0.45454545454545453,0.58787878787878789,0.67272727272727273
2512,60,-0.68540621455319795,0.26888040786593059,-0.15999943223166344,0.69999999999999996,0.0,0.40000000000000002
2513,60,-0.36194699938956731,-0.244137238148534,0.23407937241443644,0.46853146853146854,0.12587412587412589,0.45454545454545453
2514,60,0.30146443456991567,0.31687704062276167,-0.21191386310695914,0.59999999999999998,0.0,0.80000000000000004
2515,60,-0.99831494689530964,-0.66712721833196242,0.99898151601145002,0.80000000000000004,0.80000000000000004,1.0
2516,60,-0.75967240642580425,0.59972851994209031,0.80132218800114186,0.9285714285714286,-0.6428571428571429,0.9642857142857143
2517,60,-0.57544557751334324,-0.70968900128629608,0.70683207211619281,0.6071428571428571,0.9285714285714286,0.9642857142857143
2518,60,-0.83822992310778388,-0.61152269249016378,0.8845751782992608,1.0,0.69999999999999996,1.0
2519,60,-0.40736975144439741,0.45858446336031983,0.46458037823003395,0.29090909090909089,-0.58181818181818179,0.80909090909090908
2520,60,-0.3789123286103892,-0.31625202156091903,0.33490075269244873,0.29999999999999999,0.29999999999999999,0.90000000000000002
2521,60,-0.71397035045008139,0.72573667580647505,0.11779818697982973,0.90000000000000002,-0.90000000000000002,0.69999999999999996
2522,60,0.0071349495483894508,-0.0077849628417299274,0.15041691704314591,0.21428571428571427,0.21428571428571427,0.73809523809523814
2523,60,-0.24558047630859894,-0.16302242996901034,-0.41683998767006691,0.70329670329670335,-0.39560439560439559,-0.093406593406593408
2524,60,-0.33165577923616274,-0.024678564822845073,-0.31457513959692496,0.4823529411764706,-0.052941176470588235,0.0088235294117647058
2525,60,-0.66023362010493192,-0.099992551290279591,-0.14128991898849702,0.53333333333333333,-0.10000000000000001,-0.11666666666666667
2526,60,-0.54750294824393286,-0.31915864551243811,0.27927377961798078,0.70909090909090911,0.59999999999999998,0.73636363636363633
2527,60,-0.94903103901965846,-0.98832316727982461,0.95721440748675202,0.59999999999999998,0.59999999999999998,0.59999999999999998
2528,60,0.34265500331319598,-0.45658890805897101,-0.14643222714972617,-0.67582417582417587,0.59340659340659341,0.5494505494505495
2529,60,-0.23291518659164559,-0.19325688993244666,0.21004607582638743,0.42058823529411765,0.25882352941176473,0.63529411764705879
2530,60,-0.31150665758754736,-0.33830542250143159,0.27331210030132802,0.23809523809523808,0.66666666666666663,0.5
2531,60,-0.048185465188122063,-0.54791508643028486,0.21980566030332346,0.047619047619047616,0.5714285714285714,0.80952380952380953
2532,60,-0.90501335186646381,-0.01304486074647828,0.86849553236727195,0.26190476190476192,-0.11904761904761904,0.59523809523809523
2533,60,-0.51609271883750918,-0.17109460812736815,0.47977297619796816,0.72121212121212119,0.10303030303030303,0.90303030303030307
2534,60,-0.81964215264944129,-0.71524865830812068,0.69540825820394392,0.70909090909090911,0.46666666666666667,1.0
2535,60,0.24267597202531652,-0.21611084891197052,1.4232067111909191e-17,-0.38333333333333336,-0.033333333333333333,1.0
2536,60,-0.74618003201604177,-0.46470654285264418,0.48341447935791787,0.80000000000000004,0.80000000000000004,0.80000000000000004
2537,60,-0.26477469022183364,-0.29295679996390367,0.29629117499387259,0.066666666666666666,0.21666666666666667,0.98333333333333328
2538,60,-0.8810949937139041,-0.4030924227118643,0.3843484811562331,0.76666666666666672,0.43333333333333335,0.5
2539,60,0.69802296226683225,-0.70066855978193765,nan,-0.59999999999999998,0.5,1.0
2540,60,-0.29503975599638199,-0.29343781924154017,0.28726636926222204,0.32167832167832167,0.28671328671328672,0.83916083916083917
2541,60,-0.62296346276656089,-0.23832452252433847,0.51391342498427828,0.9642857142857143,0.5357142857142857,0.8928571428571429
2542,60,-0.74324908049797789,-0.5451647480838625,0.6968050104156398,0.5357142857142857,0.39285714285714285,0.9642857142857143
2543,60,-0.33294480932063708,-0.42107764182514973,0.43856329689269141,0.69999999999999996,0.28333333333333333,0.98333333333333328
2544,60,-0.13207973806519588,-0.47229604766660888,0.50000936577977251,0.5,0.5,1.0
2545,60,-0.13462522382192993,-0.5216670107742003,0.5094267365542573,0.38333333333333336,0.38333333333333336,0.80000000000000004
